amount,time
1968.40,Tue Feb 25 13:10:45 2020
1968.25,Tue Feb 25 13:10:47 2020
1968.90,Tue Feb 25 13:10:49 2020
1968.25,Tue Feb 25 13:10:51 2020
1968.25,Tue Feb 25 13:10:53 2020
1968.30,Tue Feb 25 13:10:55 2020
1968.30,Tue Feb 25 13:10:57 2020
1968.90,Tue Feb 25 13:10:59 2020
1968.90,Tue Feb 25 13:11:01 2020
1968.95,Tue Feb 25 13:11:03 2020
1969.15,Tue Feb 25 13:11:05 2020
1969.10,Tue Feb 25 13:11:07 2020
1969.10,Tue Feb 25 13:11:09 2020
1969.15,Tue Feb 25 13:11:11 2020
1969.10,Tue Feb 25 13:11:13 2020
1969.15,Tue Feb 25 13:11:15 2020
1969.10,Tue Feb 25 13:11:17 2020
1969.50,Tue Feb 25 13:11:19 2020
1969.10,Tue Feb 25 13:11:21 2020
1969.05,Tue Feb 25 13:11:23 2020
1969.50,Tue Feb 25 13:11:25 2020
1969.15,Tue Feb 25 13:11:27 2020
1969.15,Tue Feb 25 13:11:29 2020
1969.15,Tue Feb 25 13:11:31 2020
1969.15,Tue Feb 25 13:11:33 2020
1969.00,Tue Feb 25 13:11:35 2020
1969.00,Tue Feb 25 13:11:37 2020
1969.00,Tue Feb 25 13:11:39 2020
1969.15,Tue Feb 25 13:11:41 2020
1969.15,Tue Feb 25 13:11:43 2020
1969.15,Tue Feb 25 13:11:45 2020
1969.00,Tue Feb 25 13:11:47 2020
1969.00,Tue Feb 25 13:11:49 2020
1968.90,Tue Feb 25 13:11:51 2020
1969.00,Tue Feb 25 13:11:53 2020
1968.30,Tue Feb 25 13:11:55 2020
1968.30,Tue Feb 25 13:11:57 2020
1969.50,Tue Feb 25 13:11:59 2020
1969.50,Tue Feb 25 13:12:01 2020
1969.50,Tue Feb 25 13:12:03 2020
1969.50,Tue Feb 25 13:12:05 2020
1969.50,Tue Feb 25 13:12:07 2020
1969.50,Tue Feb 25 13:12:09 2020
1969.75,Tue Feb 25 13:12:11 2020
1969.50,Tue Feb 25 13:12:13 2020
1969.50,Tue Feb 25 13:12:15 2020
1969.85,Tue Feb 25 13:12:17 2020
1969.60,Tue Feb 25 13:12:19 2020
1969.50,Tue Feb 25 13:12:21 2020
1969.50,Tue Feb 25 13:12:23 2020
1968.40,Tue Feb 25 13:12:25 2020
1969.50,Tue Feb 25 13:12:27 2020
1969.45,Tue Feb 25 13:12:29 2020
1969.00,Tue Feb 25 13:12:31 2020
1968.50,Tue Feb 25 13:12:33 2020
1969.45,Tue Feb 25 13:12:35 2020
1969.45,Tue Feb 25 13:12:37 2020
1968.10,Tue Feb 25 13:12:39 2020
1968.10,Tue Feb 25 13:12:41 2020
1968.05,Tue Feb 25 13:12:43 2020
1968.00,Tue Feb 25 13:12:45 2020
1968.00,Tue Feb 25 13:12:47 2020
1968.00,Tue Feb 25 13:12:49 2020
1968.00,Tue Feb 25 13:12:51 2020
1967.80,Tue Feb 25 13:12:53 2020
1967.80,Tue Feb 25 13:12:55 2020
1967.75,Tue Feb 25 13:12:57 2020
1967.05,Tue Feb 25 13:12:59 2020
1967.70,Tue Feb 25 13:13:01 2020
1967.85,Tue Feb 25 13:13:03 2020
1967.25,Tue Feb 25 13:13:05 2020
1967.75,Tue Feb 25 13:13:07 2020
1967.25,Tue Feb 25 13:13:09 2020
1967.75,Tue Feb 25 13:13:11 2020
1967.75,Tue Feb 25 13:13:13 2020
1967.05,Tue Feb 25 13:13:15 2020
1967.70,Tue Feb 25 13:13:17 2020
1967.70,Tue Feb 25 13:13:19 2020
1968.00,Tue Feb 25 13:13:21 2020
1968.80,Tue Feb 25 13:13:23 2020
1968.10,Tue Feb 25 13:13:25 2020
1968.75,Tue Feb 25 13:13:27 2020
1968.60,Tue Feb 25 13:13:29 2020
1968.80,Tue Feb 25 13:13:31 2020
1968.35,Tue Feb 25 13:13:33 2020
1969.30,Tue Feb 25 13:13:35 2020
1969.30,Tue Feb 25 13:13:37 2020
1969.30,Tue Feb 25 13:13:39 2020
1968.00,Tue Feb 25 13:13:41 2020
1968.20,Tue Feb 25 13:13:43 2020
1968.05,Tue Feb 25 13:13:45 2020
1968.80,Tue Feb 25 13:13:47 2020
1969.10,Tue Feb 25 13:13:49 2020
1969.00,Tue Feb 25 13:13:51 2020
1969.00,Tue Feb 25 13:13:53 2020
1969.25,Tue Feb 25 13:13:55 2020
1969.00,Tue Feb 25 13:13:57 2020
1969.00,Tue Feb 25 13:13:59 2020
1969.50,Tue Feb 25 13:14:01 2020
1968.95,Tue Feb 25 13:14:03 2020
1967.75,Tue Feb 25 13:14:05 2020
1967.80,Tue Feb 25 13:14:07 2020
1968.00,Tue Feb 25 13:14:09 2020
1967.30,Tue Feb 25 13:14:11 2020
1967.75,Tue Feb 25 13:14:13 2020
1967.30,Tue Feb 25 13:14:15 2020
1967.30,Tue Feb 25 13:14:17 2020
1967.10,Tue Feb 25 13:14:19 2020
1966.90,Tue Feb 25 13:14:21 2020
1965.30,Tue Feb 25 13:14:23 2020
1965.95,Tue Feb 25 13:14:25 2020
1965.40,Tue Feb 25 13:14:27 2020
1965.40,Tue Feb 25 13:14:29 2020
1965.45,Tue Feb 25 13:14:31 2020
1965.45,Tue Feb 25 13:14:33 2020
1965.45,Tue Feb 25 13:14:35 2020
1964.40,Tue Feb 25 13:14:37 2020
1964.40,Tue Feb 25 13:14:39 2020
1963.20,Tue Feb 25 13:14:41 2020
1963.20,Tue Feb 25 13:14:43 2020
1965.05,Tue Feb 25 13:14:45 2020
1965.20,Tue Feb 25 13:14:47 2020
1965.05,Tue Feb 25 13:14:49 2020
1965.05,Tue Feb 25 13:14:51 2020
1965.20,Tue Feb 25 13:14:53 2020
1966.00,Tue Feb 25 13:14:55 2020
1965.15,Tue Feb 25 13:14:57 2020
1966.00,Tue Feb 25 13:14:59 2020
1965.45,Tue Feb 25 13:15:01 2020
1965.25,Tue Feb 25 13:15:03 2020
1965.95,Tue Feb 25 13:15:05 2020
1966.30,Tue Feb 25 13:15:07 2020
1966.10,Tue Feb 25 13:15:09 2020
1966.30,Tue Feb 25 13:15:11 2020
1966.70,Tue Feb 25 13:15:13 2020
1966.70,Tue Feb 25 13:15:15 2020
1966.30,Tue Feb 25 13:15:17 2020
1966.30,Tue Feb 25 13:15:19 2020
1966.75,Tue Feb 25 13:15:21 2020
1967.00,Tue Feb 25 13:15:23 2020
1966.60,Tue Feb 25 13:15:25 2020
1967.50,Tue Feb 25 13:15:27 2020
1967.50,Tue Feb 25 13:15:29 2020
1966.30,Tue Feb 25 13:15:31 2020
1966.30,Tue Feb 25 13:15:33 2020
1967.90,Tue Feb 25 13:15:35 2020
1967.70,Tue Feb 25 13:15:37 2020
1967.00,Tue Feb 25 13:15:39 2020
1967.70,Tue Feb 25 13:15:41 2020
1967.65,Tue Feb 25 13:15:43 2020
1967.65,Tue Feb 25 13:15:45 2020
1967.00,Tue Feb 25 13:15:47 2020
1967.60,Tue Feb 25 13:15:49 2020
1966.95,Tue Feb 25 13:15:51 2020
1966.95,Tue Feb 25 13:15:53 2020
1967.50,Tue Feb 25 13:15:55 2020
1967.00,Tue Feb 25 13:15:57 2020
1967.00,Tue Feb 25 13:15:59 2020
1966.55,Tue Feb 25 13:16:01 2020
1967.00,Tue Feb 25 13:16:03 2020
1966.95,Tue Feb 25 13:16:05 2020
1966.95,Tue Feb 25 13:16:07 2020
1966.95,Tue Feb 25 13:16:09 2020
1966.60,Tue Feb 25 13:16:11 2020
1966.95,Tue Feb 25 13:16:13 2020
1966.60,Tue Feb 25 13:16:15 2020
1966.95,Tue Feb 25 13:16:17 2020
1966.60,Tue Feb 25 13:16:19 2020
1966.95,Tue Feb 25 13:16:21 2020
1966.70,Tue Feb 25 13:16:23 2020
1966.60,Tue Feb 25 13:16:25 2020
1966.95,Tue Feb 25 13:16:27 2020
1966.60,Tue Feb 25 13:16:29 2020
1966.80,Tue Feb 25 13:16:31 2020
1966.50,Tue Feb 25 13:16:33 2020
1966.95,Tue Feb 25 13:16:35 2020
1966.50,Tue Feb 25 13:16:37 2020
1966.50,Tue Feb 25 13:16:39 2020
1967.00,Tue Feb 25 13:16:41 2020
1967.00,Tue Feb 25 13:16:43 2020
1967.45,Tue Feb 25 13:16:45 2020
1967.25,Tue Feb 25 13:16:47 2020
1968.35,Tue Feb 25 13:16:49 2020
1967.50,Tue Feb 25 13:16:51 2020
1967.50,Tue Feb 25 13:16:53 2020
1967.55,Tue Feb 25 13:16:55 2020
1967.55,Tue Feb 25 13:16:57 2020
1967.55,Tue Feb 25 13:16:59 2020
1967.55,Tue Feb 25 13:17:01 2020
1967.50,Tue Feb 25 13:17:03 2020
1967.55,Tue Feb 25 13:17:05 2020
1967.50,Tue Feb 25 13:17:07 2020
1967.45,Tue Feb 25 13:17:09 2020
1967.45,Tue Feb 25 13:17:11 2020
1967.55,Tue Feb 25 13:17:13 2020
1967.55,Tue Feb 25 13:17:15 2020
1968.55,Tue Feb 25 13:17:17 2020
1967.55,Tue Feb 25 13:17:19 2020
1967.55,Tue Feb 25 13:17:21 2020
1967.55,Tue Feb 25 13:17:23 2020
1967.95,Tue Feb 25 13:17:25 2020
1967.55,Tue Feb 25 13:17:27 2020
1967.95,Tue Feb 25 13:17:29 2020
1967.60,Tue Feb 25 13:17:31 2020
1967.55,Tue Feb 25 13:17:33 2020
1967.55,Tue Feb 25 13:17:35 2020
1967.00,Tue Feb 25 13:17:37 2020
1968.00,Tue Feb 25 13:17:39 2020
1968.15,Tue Feb 25 13:17:41 2020
1968.00,Tue Feb 25 13:17:43 2020
1968.00,Tue Feb 25 13:17:45 2020
1968.00,Tue Feb 25 13:17:47 2020
1968.00,Tue Feb 25 13:17:49 2020
1968.00,Tue Feb 25 13:17:51 2020
1968.00,Tue Feb 25 13:17:53 2020
1968.00,Tue Feb 25 13:17:55 2020
1968.00,Tue Feb 25 13:17:57 2020
1967.45,Tue Feb 25 13:17:59 2020
1968.00,Tue Feb 25 13:18:01 2020
1968.00,Tue Feb 25 13:18:03 2020
1967.40,Tue Feb 25 13:18:05 2020
1967.55,Tue Feb 25 13:18:07 2020
1968.00,Tue Feb 25 13:18:09 2020
1967.25,Tue Feb 25 13:18:11 2020
1968.00,Tue Feb 25 13:18:13 2020
1967.25,Tue Feb 25 13:18:15 2020
1968.00,Tue Feb 25 13:18:17 2020
1968.00,Tue Feb 25 13:18:19 2020
1968.40,Tue Feb 25 13:18:21 2020
1968.70,Tue Feb 25 13:18:23 2020
1968.80,Tue Feb 25 13:18:25 2020
1968.80,Tue Feb 25 13:18:27 2020
1968.20,Tue Feb 25 13:18:29 2020
1968.80,Tue Feb 25 13:18:31 2020
1968.80,Tue Feb 25 13:18:33 2020
1968.25,Tue Feb 25 13:18:35 2020
1968.60,Tue Feb 25 13:18:37 2020
1969.00,Tue Feb 25 13:18:39 2020
1969.85,Tue Feb 25 13:18:41 2020
1972.50,Tue Feb 25 13:18:43 2020
1972.50,Tue Feb 25 13:18:45 2020
1972.50,Tue Feb 25 13:18:47 2020
1972.05,Tue Feb 25 13:18:49 2020
1972.00,Tue Feb 25 13:18:51 2020
1973.00,Tue Feb 25 13:18:53 2020
1972.05,Tue Feb 25 13:18:55 2020
1972.50,Tue Feb 25 13:18:57 2020
1973.00,Tue Feb 25 13:18:59 2020
1973.00,Tue Feb 25 13:19:01 2020
1974.00,Tue Feb 25 13:19:03 2020
1972.50,Tue Feb 25 13:19:05 2020
1972.85,Tue Feb 25 13:19:07 2020
1973.00,Tue Feb 25 13:19:09 2020
1969.00,Tue Feb 25 13:19:11 2020
1970.30,Tue Feb 25 13:19:13 2020
1971.00,Tue Feb 25 13:19:15 2020
1972.65,Tue Feb 25 13:19:17 2020
1973.15,Tue Feb 25 13:19:19 2020
1972.30,Tue Feb 25 13:19:21 2020
1973.15,Tue Feb 25 13:19:23 2020
1973.75,Tue Feb 25 13:19:25 2020
1972.20,Tue Feb 25 13:19:27 2020
1972.85,Tue Feb 25 13:19:29 2020
1973.75,Tue Feb 25 13:19:31 2020
1973.05,Tue Feb 25 13:19:33 2020
1973.20,Tue Feb 25 13:19:35 2020
1973.20,Tue Feb 25 13:19:37 2020
1972.50,Tue Feb 25 13:19:39 2020
1973.50,Tue Feb 25 13:19:41 2020
1973.50,Tue Feb 25 13:19:43 2020
1973.05,Tue Feb 25 13:19:45 2020
1973.85,Tue Feb 25 13:19:47 2020
1972.45,Tue Feb 25 13:19:49 2020
1972.40,Tue Feb 25 13:19:51 2020
1971.90,Tue Feb 25 13:19:53 2020
1971.90,Tue Feb 25 13:19:55 2020
1972.90,Tue Feb 25 13:19:57 2020
1971.15,Tue Feb 25 13:19:59 2020
1972.25,Tue Feb 25 13:20:01 2020
1972.20,Tue Feb 25 13:20:03 2020
1972.70,Tue Feb 25 13:20:05 2020
1971.00,Tue Feb 25 13:20:07 2020
1972.00,Tue Feb 25 13:20:09 2020
1972.00,Tue Feb 25 13:20:11 2020
1971.30,Tue Feb 25 13:20:13 2020
1972.00,Tue Feb 25 13:20:15 2020
1971.95,Tue Feb 25 13:20:17 2020
1971.65,Tue Feb 25 13:20:19 2020
1972.00,Tue Feb 25 13:20:21 2020
1971.50,Tue Feb 25 13:20:23 2020
1971.95,Tue Feb 25 13:20:25 2020
1972.00,Tue Feb 25 13:20:27 2020
1971.95,Tue Feb 25 13:20:29 2020
1972.00,Tue Feb 25 13:20:31 2020
1972.00,Tue Feb 25 13:20:33 2020
1971.95,Tue Feb 25 13:20:35 2020
1971.95,Tue Feb 25 13:20:37 2020
1971.95,Tue Feb 25 13:20:39 2020
1971.90,Tue Feb 25 13:20:41 2020
1972.00,Tue Feb 25 13:20:43 2020
1972.00,Tue Feb 25 13:20:45 2020
1971.90,Tue Feb 25 13:20:47 2020
1972.00,Tue Feb 25 13:20:49 2020
1971.30,Tue Feb 25 13:20:51 2020
1971.90,Tue Feb 25 13:20:53 2020
1971.90,Tue Feb 25 13:20:55 2020
1971.90,Tue Feb 25 13:20:57 2020
1972.00,Tue Feb 25 13:20:59 2020
1972.65,Tue Feb 25 13:21:01 2020
1972.85,Tue Feb 25 13:21:03 2020
1971.90,Tue Feb 25 13:21:05 2020
1971.90,Tue Feb 25 13:21:07 2020
1972.85,Tue Feb 25 13:21:09 2020
1972.80,Tue Feb 25 13:21:11 2020
1972.85,Tue Feb 25 13:21:13 2020
1972.00,Tue Feb 25 13:21:15 2020
1972.75,Tue Feb 25 13:21:17 2020
1972.15,Tue Feb 25 13:21:19 2020
1973.00,Tue Feb 25 13:21:21 2020
1972.95,Tue Feb 25 13:21:23 2020
1973.00,Tue Feb 25 13:21:25 2020
1973.00,Tue Feb 25 13:21:27 2020
1973.00,Tue Feb 25 13:21:29 2020
1973.00,Tue Feb 25 13:21:31 2020
1973.95,Tue Feb 25 13:21:33 2020
1973.95,Tue Feb 25 13:21:35 2020
1973.00,Tue Feb 25 13:21:37 2020
1973.70,Tue Feb 25 13:21:39 2020
1973.60,Tue Feb 25 13:21:41 2020
1973.05,Tue Feb 25 13:21:43 2020
1972.50,Tue Feb 25 13:21:45 2020
1972.40,Tue Feb 25 13:21:47 2020
1972.40,Tue Feb 25 13:21:49 2020
1972.50,Tue Feb 25 13:21:51 2020
1973.30,Tue Feb 25 13:21:53 2020
1973.05,Tue Feb 25 13:21:55 2020
1972.70,Tue Feb 25 13:21:57 2020
1973.05,Tue Feb 25 13:21:59 2020
1973.05,Tue Feb 25 13:22:01 2020
1973.80,Tue Feb 25 13:22:03 2020
1974.00,Tue Feb 25 13:22:05 2020
1973.60,Tue Feb 25 13:22:07 2020
1973.85,Tue Feb 25 13:22:09 2020
1973.10,Tue Feb 25 13:22:11 2020
1974.00,Tue Feb 25 13:22:13 2020
1973.00,Tue Feb 25 13:22:15 2020
1973.20,Tue Feb 25 13:22:17 2020
1973.70,Tue Feb 25 13:22:19 2020
1973.70,Tue Feb 25 13:22:21 2020
1973.05,Tue Feb 25 13:22:23 2020
1973.70,Tue Feb 25 13:22:25 2020
1973.10,Tue Feb 25 13:22:27 2020
1973.40,Tue Feb 25 13:22:29 2020
1973.35,Tue Feb 25 13:22:31 2020
1973.70,Tue Feb 25 13:22:33 2020
1974.00,Tue Feb 25 13:22:35 2020
1971.00,Tue Feb 25 13:22:37 2020
1973.20,Tue Feb 25 13:22:39 2020
1973.35,Tue Feb 25 13:22:41 2020
1973.70,Tue Feb 25 13:22:43 2020
1973.00,Tue Feb 25 13:22:45 2020
1972.70,Tue Feb 25 13:22:47 2020
1973.65,Tue Feb 25 13:22:49 2020
1972.55,Tue Feb 25 13:22:51 2020
1973.80,Tue Feb 25 13:22:53 2020
1973.00,Tue Feb 25 13:22:55 2020
1973.80,Tue Feb 25 13:22:57 2020
1973.80,Tue Feb 25 13:22:59 2020
1973.00,Tue Feb 25 13:23:01 2020
1973.60,Tue Feb 25 13:23:03 2020
1973.75,Tue Feb 25 13:23:05 2020
1973.20,Tue Feb 25 13:23:07 2020
1972.30,Tue Feb 25 13:23:09 2020
1972.30,Tue Feb 25 13:23:11 2020
1972.30,Tue Feb 25 13:23:13 2020
1972.30,Tue Feb 25 13:23:15 2020
1973.20,Tue Feb 25 13:23:17 2020
1972.95,Tue Feb 25 13:23:19 2020
1972.25,Tue Feb 25 13:23:21 2020
1973.50,Tue Feb 25 13:23:23 2020
1973.20,Tue Feb 25 13:23:25 2020
1973.50,Tue Feb 25 13:23:27 2020
1972.35,Tue Feb 25 13:23:29 2020
1972.35,Tue Feb 25 13:53:02 2020
1972.35,Tue Feb 25 13:53:03 2020
1972.35,Tue Feb 25 13:53:05 2020
1972.35,Tue Feb 25 13:53:07 2020
1978.50,Tue Feb 25 13:53:09 2020
1978.00,Tue Feb 25 13:53:11 2020
1978.00,Tue Feb 25 13:53:13 2020
1978.05,Tue Feb 25 13:53:15 2020
1978.00,Tue Feb 25 13:53:17 2020
1978.00,Tue Feb 25 13:53:19 2020
1978.00,Tue Feb 25 13:53:21 2020
1977.50,Tue Feb 25 13:53:23 2020
1977.50,Tue Feb 25 13:53:25 2020
1976.35,Tue Feb 25 13:53:27 2020
1976.15,Tue Feb 25 13:53:29 2020
1976.15,Tue Feb 25 13:53:31 2020
1976.15,Tue Feb 25 13:53:33 2020
1976.40,Tue Feb 25 13:53:35 2020
1976.15,Tue Feb 25 13:53:37 2020
1976.45,Tue Feb 25 13:53:39 2020
1977.20,Tue Feb 25 13:53:41 2020
1977.00,Tue Feb 25 13:53:43 2020
1977.00,Tue Feb 25 13:53:45 2020
1977.00,Tue Feb 25 13:53:47 2020
1977.15,Tue Feb 25 13:53:49 2020
1977.15,Tue Feb 25 13:53:51 2020
1977.15,Tue Feb 25 13:53:53 2020
1977.00,Tue Feb 25 13:53:55 2020
1977.30,Tue Feb 25 13:53:57 2020
1976.30,Tue Feb 25 13:53:59 2020
1977.15,Tue Feb 25 13:54:01 2020
1977.80,Tue Feb 25 13:54:03 2020
1977.15,Tue Feb 25 13:54:05 2020
1977.00,Tue Feb 25 13:54:07 2020
1976.50,Tue Feb 25 13:54:09 2020
1977.00,Tue Feb 25 13:54:11 2020
1976.95,Tue Feb 25 13:54:13 2020
1976.25,Tue Feb 25 13:54:15 2020
1977.00,Tue Feb 25 13:54:17 2020
1976.25,Tue Feb 25 13:54:19 2020
1977.10,Tue Feb 25 13:54:21 2020
1976.40,Tue Feb 25 13:54:23 2020
1976.80,Tue Feb 25 13:54:25 2020
1976.00,Tue Feb 25 13:54:27 2020
1976.05,Tue Feb 25 13:54:29 2020
1976.05,Tue Feb 25 13:54:31 2020
1976.00,Tue Feb 25 13:54:33 2020
1977.00,Tue Feb 25 13:54:35 2020
1976.15,Tue Feb 25 13:54:37 2020
1976.10,Tue Feb 25 13:54:39 2020
1976.10,Tue Feb 25 13:54:41 2020
1976.20,Tue Feb 25 13:54:43 2020
1976.25,Tue Feb 25 13:54:45 2020
1977.00,Tue Feb 25 13:54:47 2020
1976.55,Tue Feb 25 13:54:49 2020
1976.25,Tue Feb 25 13:54:51 2020
1976.25,Tue Feb 25 13:54:53 2020
1976.25,Tue Feb 25 13:54:55 2020
1976.50,Tue Feb 25 13:54:57 2020
1976.50,Tue Feb 25 13:54:59 2020
1976.50,Tue Feb 25 13:55:01 2020
1976.85,Tue Feb 25 13:55:03 2020
1976.25,Tue Feb 25 13:55:05 2020
1976.25,Tue Feb 25 13:55:07 2020
1976.05,Tue Feb 25 13:55:09 2020
1976.30,Tue Feb 25 13:55:11 2020
1976.05,Tue Feb 25 13:55:13 2020
1976.00,Tue Feb 25 13:55:15 2020
1976.10,Tue Feb 25 13:55:17 2020
1976.00,Tue Feb 25 13:55:20 2020
1976.00,Tue Feb 25 13:55:21 2020
1976.00,Tue Feb 25 13:55:23 2020
1976.00,Tue Feb 25 13:55:25 2020
1976.10,Tue Feb 25 13:55:27 2020
1976.80,Tue Feb 25 13:55:29 2020
1976.15,Tue Feb 25 13:55:31 2020
1976.25,Tue Feb 25 13:55:33 2020
1976.15,Tue Feb 25 13:55:35 2020
1976.15,Tue Feb 25 13:55:37 2020
1976.20,Tue Feb 25 13:55:39 2020
1976.20,Tue Feb 25 13:55:41 2020
1976.10,Tue Feb 25 13:55:43 2020
1976.20,Tue Feb 25 13:55:45 2020
1976.10,Tue Feb 25 13:55:47 2020
1976.10,Tue Feb 25 13:55:49 2020
1976.10,Tue Feb 25 13:55:51 2020
1976.10,Tue Feb 25 13:55:53 2020
1975.90,Tue Feb 25 13:55:55 2020
1975.85,Tue Feb 25 13:55:57 2020
1975.85,Tue Feb 25 13:55:59 2020
1975.90,Tue Feb 25 13:56:01 2020
1975.50,Tue Feb 25 13:56:03 2020
1977.00,Tue Feb 25 13:56:05 2020
1975.50,Tue Feb 25 13:56:07 2020
1975.10,Tue Feb 25 13:56:09 2020
1975.50,Tue Feb 25 13:56:11 2020
1975.50,Tue Feb 25 13:56:13 2020
1975.50,Tue Feb 25 13:56:15 2020
1974.70,Tue Feb 25 13:56:17 2020
1975.20,Tue Feb 25 13:56:19 2020
1973.15,Tue Feb 25 13:56:21 2020
1973.35,Tue Feb 25 13:56:23 2020
1974.00,Tue Feb 25 13:56:25 2020
1972.90,Tue Feb 25 13:56:27 2020
1973.25,Tue Feb 25 13:56:29 2020
1973.45,Tue Feb 25 13:56:31 2020
1973.55,Tue Feb 25 13:56:33 2020
1973.90,Tue Feb 25 13:56:35 2020
1973.05,Tue Feb 25 13:56:37 2020
1973.40,Tue Feb 25 13:56:39 2020
1973.05,Tue Feb 25 13:56:41 2020
1973.10,Tue Feb 25 13:56:43 2020
1973.10,Tue Feb 25 13:56:45 2020
1974.10,Tue Feb 25 13:56:47 2020
1973.05,Tue Feb 25 13:56:49 2020
1973.55,Tue Feb 25 13:56:51 2020
1973.55,Tue Feb 25 13:56:53 2020
1973.50,Tue Feb 25 13:56:55 2020
1973.50,Tue Feb 25 13:56:57 2020
1973.50,Tue Feb 25 13:56:59 2020
1973.00,Tue Feb 25 13:57:01 2020
1973.00,Tue Feb 25 13:57:03 2020
1973.00,Tue Feb 25 13:57:05 2020
1973.00,Tue Feb 25 13:57:07 2020
1973.50,Tue Feb 25 13:57:09 2020
1973.25,Tue Feb 25 13:57:11 2020
1973.50,Tue Feb 25 13:57:13 2020
1973.50,Tue Feb 25 13:57:15 2020
1974.00,Tue Feb 25 13:57:17 2020
1974.05,Tue Feb 25 13:57:19 2020
1973.50,Tue Feb 25 13:57:21 2020
1974.05,Tue Feb 25 13:57:23 2020
1973.55,Tue Feb 25 13:57:25 2020
1973.55,Tue Feb 25 13:57:27 2020
1974.70,Tue Feb 25 13:57:29 2020
1974.20,Tue Feb 25 13:57:31 2020
1974.20,Tue Feb 25 13:57:33 2020
1975.00,Tue Feb 25 13:57:35 2020
1975.00,Tue Feb 25 13:57:37 2020
1975.15,Tue Feb 25 13:57:39 2020
1974.70,Tue Feb 25 13:57:41 2020
1974.45,Tue Feb 25 13:57:43 2020
1975.65,Tue Feb 25 13:57:45 2020
1974.75,Tue Feb 25 13:57:47 2020
1975.70,Tue Feb 25 13:57:49 2020
1975.70,Tue Feb 25 13:57:51 2020
1975.00,Tue Feb 25 13:57:53 2020
1975.00,Tue Feb 25 13:57:55 2020
1974.90,Tue Feb 25 13:57:57 2020
1975.70,Tue Feb 25 13:57:59 2020
1976.00,Tue Feb 25 13:58:01 2020
1974.80,Tue Feb 25 13:58:03 2020
1974.90,Tue Feb 25 13:58:05 2020
1974.90,Tue Feb 25 13:58:07 2020
1974.90,Tue Feb 25 13:58:09 2020
1974.90,Tue Feb 25 13:58:11 2020
1974.90,Tue Feb 25 13:58:13 2020
1974.90,Tue Feb 25 13:58:15 2020
1974.50,Tue Feb 25 13:58:17 2020
1975.00,Tue Feb 25 13:58:19 2020
1975.00,Tue Feb 25 13:58:21 2020
1974.50,Tue Feb 25 13:58:23 2020
1974.45,Tue Feb 25 13:58:25 2020
1974.45,Tue Feb 25 13:58:27 2020
1973.90,Tue Feb 25 13:58:29 2020
1973.95,Tue Feb 25 13:58:31 2020
1973.50,Tue Feb 25 13:58:33 2020
1973.95,Tue Feb 25 13:58:35 2020
1974.05,Tue Feb 25 13:58:37 2020
1974.05,Tue Feb 25 13:58:39 2020
1974.05,Tue Feb 25 13:58:41 2020
1974.05,Tue Feb 25 13:58:43 2020
1974.50,Tue Feb 25 13:58:45 2020
1974.00,Tue Feb 25 13:58:47 2020
1972.90,Tue Feb 25 13:58:49 2020
1972.05,Tue Feb 25 13:58:51 2020
1972.10,Tue Feb 25 13:58:53 2020
1972.05,Tue Feb 25 13:58:55 2020
1973.25,Tue Feb 25 13:58:57 2020
1972.05,Tue Feb 25 13:58:59 2020
1972.20,Tue Feb 25 13:59:01 2020
1973.35,Tue Feb 25 13:59:03 2020
1973.00,Tue Feb 25 13:59:05 2020
1973.00,Tue Feb 25 13:59:07 2020
1972.55,Tue Feb 25 13:59:09 2020
1973.10,Tue Feb 25 13:59:11 2020
1973.10,Tue Feb 25 13:59:13 2020
1972.90,Tue Feb 25 13:59:15 2020
1973.00,Tue Feb 25 13:59:17 2020
1973.00,Tue Feb 25 13:59:19 2020
1972.55,Tue Feb 25 13:59:21 2020
1972.55,Tue Feb 25 13:59:23 2020
1972.55,Tue Feb 25 13:59:25 2020
1972.50,Tue Feb 25 13:59:27 2020
1972.50,Tue Feb 25 13:59:29 2020
1972.50,Tue Feb 25 13:59:31 2020
1972.50,Tue Feb 25 13:59:33 2020
1972.55,Tue Feb 25 13:59:35 2020
1973.00,Tue Feb 25 13:59:37 2020
1973.00,Tue Feb 25 13:59:39 2020
1973.00,Tue Feb 25 13:59:41 2020
1972.55,Tue Feb 25 13:59:43 2020
1973.00,Tue Feb 25 13:59:45 2020
1973.00,Tue Feb 25 13:59:47 2020
1972.80,Tue Feb 25 13:59:49 2020
1972.80,Tue Feb 25 13:59:51 2020
1973.50,Tue Feb 25 13:59:53 2020
1973.00,Tue Feb 25 13:59:55 2020
1973.00,Tue Feb 25 13:59:57 2020
1973.10,Tue Feb 25 13:59:59 2020
1973.10,Tue Feb 25 14:00:01 2020
1973.65,Tue Feb 25 14:00:03 2020
1973.10,Tue Feb 25 14:00:05 2020
1973.10,Tue Feb 25 14:00:07 2020
1973.10,Tue Feb 25 14:00:09 2020
1973.10,Tue Feb 25 14:00:11 2020
1972.50,Tue Feb 25 14:00:13 2020
1973.05,Tue Feb 25 14:00:15 2020
1973.00,Tue Feb 25 14:00:17 2020
1972.50,Tue Feb 25 14:00:19 2020
1972.50,Tue Feb 25 14:00:21 2020
1972.15,Tue Feb 25 14:00:24 2020
1972.50,Tue Feb 25 14:00:25 2020
1972.50,Tue Feb 25 14:00:27 2020
1972.15,Tue Feb 25 14:00:29 2020
