amount,time
795.45,Wed Feb 26 12:33:33 2020
795.45,Wed Feb 26 12:33:35 2020
795.40,Wed Feb 26 12:33:37 2020
795.50,Wed Feb 26 12:33:39 2020
795.55,Wed Feb 26 12:33:41 2020
795.50,Wed Feb 26 12:33:43 2020
795.50,Wed Feb 26 12:33:45 2020
795.50,Wed Feb 26 12:33:47 2020
795.50,Wed Feb 26 12:33:49 2020
795.50,Wed Feb 26 12:33:51 2020
795.50,Wed Feb 26 12:33:53 2020
795.50,Wed Feb 26 12:33:55 2020
795.50,Wed Feb 26 12:33:57 2020
795.30,Wed Feb 26 12:33:59 2020
795.50,Wed Feb 26 12:34:01 2020
795.55,Wed Feb 26 12:34:03 2020
795.55,Wed Feb 26 12:34:05 2020
795.55,Wed Feb 26 12:34:07 2020
795.45,Wed Feb 26 12:34:09 2020
795.55,Wed Feb 26 12:34:11 2020
795.60,Wed Feb 26 12:34:13 2020
795.55,Wed Feb 26 12:34:15 2020
795.55,Wed Feb 26 12:34:17 2020
795.55,Wed Feb 26 12:34:19 2020
795.55,Wed Feb 26 12:34:21 2020
795.55,Wed Feb 26 12:34:23 2020
795.55,Wed Feb 26 12:34:25 2020
795.55,Wed Feb 26 12:34:27 2020
795.55,Wed Feb 26 12:34:29 2020
795.65,Wed Feb 26 12:34:31 2020
795.55,Wed Feb 26 12:34:33 2020
795.25,Wed Feb 26 12:34:35 2020
795.25,Wed Feb 26 12:34:37 2020
795.25,Wed Feb 26 12:34:39 2020
795.15,Wed Feb 26 12:34:41 2020
795.40,Wed Feb 26 12:34:43 2020
795.40,Wed Feb 26 12:34:45 2020
795.35,Wed Feb 26 12:34:47 2020
795.40,Wed Feb 26 12:34:49 2020
795.40,Wed Feb 26 12:34:51 2020
795.25,Wed Feb 26 12:34:53 2020
795.35,Wed Feb 26 12:34:55 2020
795.15,Wed Feb 26 12:34:57 2020
795.45,Wed Feb 26 12:34:59 2020
795.45,Wed Feb 26 12:35:01 2020
795.35,Wed Feb 26 12:35:03 2020
795.35,Wed Feb 26 12:35:05 2020
795.50,Wed Feb 26 12:35:07 2020
795.40,Wed Feb 26 12:35:09 2020
795.45,Wed Feb 26 12:35:11 2020
795.55,Wed Feb 26 12:35:13 2020
795.55,Wed Feb 26 12:35:15 2020
795.55,Wed Feb 26 12:35:17 2020
795.50,Wed Feb 26 12:35:19 2020
795.50,Wed Feb 26 12:35:21 2020
795.60,Wed Feb 26 12:35:23 2020
795.60,Wed Feb 26 12:35:25 2020
795.60,Wed Feb 26 12:35:27 2020
795.60,Wed Feb 26 12:35:29 2020
795.60,Wed Feb 26 12:35:31 2020
795.45,Wed Feb 26 12:35:33 2020
795.40,Wed Feb 26 12:35:35 2020
795.55,Wed Feb 26 12:35:37 2020
795.55,Wed Feb 26 12:35:39 2020
795.40,Wed Feb 26 12:35:41 2020
795.40,Wed Feb 26 12:35:43 2020
795.40,Wed Feb 26 12:35:45 2020
795.40,Wed Feb 26 12:35:47 2020
795.40,Wed Feb 26 12:35:49 2020
795.40,Wed Feb 26 12:35:51 2020
795.35,Wed Feb 26 12:35:53 2020
795.40,Wed Feb 26 12:35:55 2020
795.35,Wed Feb 26 12:35:57 2020
795.40,Wed Feb 26 12:35:59 2020
795.40,Wed Feb 26 12:36:01 2020
795.40,Wed Feb 26 12:36:03 2020
795.25,Wed Feb 26 12:36:05 2020
795.35,Wed Feb 26 12:36:07 2020
795.35,Wed Feb 26 12:36:09 2020
795.40,Wed Feb 26 12:36:11 2020
795.40,Wed Feb 26 12:36:13 2020
795.30,Wed Feb 26 12:36:15 2020
795.10,Wed Feb 26 12:36:17 2020
795.10,Wed Feb 26 12:36:19 2020
795.10,Wed Feb 26 12:36:21 2020
794.80,Wed Feb 26 12:36:23 2020
794.80,Wed Feb 26 12:36:25 2020
795.00,Wed Feb 26 12:36:27 2020
794.90,Wed Feb 26 12:36:29 2020
794.85,Wed Feb 26 12:36:31 2020
794.50,Wed Feb 26 12:36:33 2020
794.75,Wed Feb 26 12:36:35 2020
794.60,Wed Feb 26 12:36:37 2020
794.60,Wed Feb 26 12:36:39 2020
794.60,Wed Feb 26 12:36:41 2020
794.55,Wed Feb 26 12:36:43 2020
794.35,Wed Feb 26 12:36:45 2020
794.30,Wed Feb 26 12:36:47 2020
794.25,Wed Feb 26 12:36:49 2020
793.90,Wed Feb 26 12:36:51 2020
794.05,Wed Feb 26 12:36:53 2020
793.85,Wed Feb 26 12:36:55 2020
794.05,Wed Feb 26 12:36:57 2020
794.00,Wed Feb 26 12:36:59 2020
794.00,Wed Feb 26 12:37:01 2020
794.30,Wed Feb 26 12:37:03 2020
794.30,Wed Feb 26 12:37:05 2020
794.30,Wed Feb 26 12:37:07 2020
794.05,Wed Feb 26 12:37:09 2020
794.00,Wed Feb 26 12:37:11 2020
794.00,Wed Feb 26 12:37:13 2020
794.20,Wed Feb 26 12:37:15 2020
794.15,Wed Feb 26 12:37:17 2020
794.20,Wed Feb 26 12:37:19 2020
794.20,Wed Feb 26 12:37:21 2020
794.25,Wed Feb 26 12:37:23 2020
794.20,Wed Feb 26 12:37:25 2020
794.15,Wed Feb 26 12:37:27 2020
794.20,Wed Feb 26 12:37:29 2020
794.30,Wed Feb 26 12:37:31 2020
794.30,Wed Feb 26 12:37:33 2020
794.30,Wed Feb 26 12:37:35 2020
794.30,Wed Feb 26 12:37:37 2020
794.30,Wed Feb 26 12:37:39 2020
794.20,Wed Feb 26 12:37:41 2020
794.35,Wed Feb 26 12:37:43 2020
794.35,Wed Feb 26 12:37:45 2020
794.35,Wed Feb 26 12:37:47 2020
794.35,Wed Feb 26 12:37:49 2020
794.35,Wed Feb 26 12:37:51 2020
794.35,Wed Feb 26 12:37:53 2020
794.35,Wed Feb 26 12:37:55 2020
794.30,Wed Feb 26 12:37:57 2020
794.35,Wed Feb 26 12:37:59 2020
794.40,Wed Feb 26 12:38:01 2020
794.45,Wed Feb 26 12:38:03 2020
794.50,Wed Feb 26 12:38:05 2020
794.70,Wed Feb 26 12:38:07 2020
794.60,Wed Feb 26 12:38:09 2020
794.70,Wed Feb 26 12:38:11 2020
794.70,Wed Feb 26 12:38:13 2020
794.60,Wed Feb 26 12:38:15 2020
794.50,Wed Feb 26 12:38:17 2020
794.40,Wed Feb 26 12:38:19 2020
794.60,Wed Feb 26 12:38:21 2020
794.60,Wed Feb 26 12:38:23 2020
794.60,Wed Feb 26 12:38:25 2020
794.60,Wed Feb 26 12:38:27 2020
794.35,Wed Feb 26 12:38:29 2020
794.30,Wed Feb 26 12:38:31 2020
794.35,Wed Feb 26 12:38:33 2020
794.35,Wed Feb 26 12:38:35 2020
794.35,Wed Feb 26 12:38:37 2020
794.35,Wed Feb 26 12:38:39 2020
794.35,Wed Feb 26 12:38:41 2020
794.20,Wed Feb 26 12:38:43 2020
794.35,Wed Feb 26 12:38:45 2020
794.50,Wed Feb 26 12:38:47 2020
794.45,Wed Feb 26 12:38:49 2020
794.60,Wed Feb 26 12:38:51 2020
794.60,Wed Feb 26 12:38:53 2020
794.60,Wed Feb 26 12:38:55 2020
794.60,Wed Feb 26 12:38:57 2020
794.60,Wed Feb 26 12:38:59 2020
794.90,Wed Feb 26 12:39:01 2020
794.85,Wed Feb 26 12:39:03 2020
794.90,Wed Feb 26 12:39:05 2020
794.90,Wed Feb 26 12:39:07 2020
794.90,Wed Feb 26 12:39:09 2020
794.85,Wed Feb 26 12:39:11 2020
794.90,Wed Feb 26 12:39:13 2020
795.00,Wed Feb 26 12:39:15 2020
794.95,Wed Feb 26 12:39:17 2020
794.95,Wed Feb 26 12:39:19 2020
795.00,Wed Feb 26 12:39:21 2020
795.00,Wed Feb 26 12:39:23 2020
795.00,Wed Feb 26 12:39:25 2020
794.95,Wed Feb 26 12:39:27 2020
795.00,Wed Feb 26 12:39:29 2020
795.00,Wed Feb 26 12:39:31 2020
795.00,Wed Feb 26 12:39:33 2020
795.00,Wed Feb 26 12:39:35 2020
795.00,Wed Feb 26 12:39:37 2020
794.95,Wed Feb 26 12:39:39 2020
795.00,Wed Feb 26 12:39:41 2020
795.00,Wed Feb 26 12:39:43 2020
795.00,Wed Feb 26 12:39:45 2020
794.90,Wed Feb 26 12:39:47 2020
794.85,Wed Feb 26 12:39:49 2020
794.85,Wed Feb 26 12:39:51 2020
794.85,Wed Feb 26 12:39:53 2020
794.90,Wed Feb 26 12:39:55 2020
794.90,Wed Feb 26 12:39:57 2020
794.90,Wed Feb 26 12:39:59 2020
794.95,Wed Feb 26 12:40:01 2020
795.05,Wed Feb 26 12:40:03 2020
795.10,Wed Feb 26 12:40:05 2020
795.00,Wed Feb 26 12:40:07 2020
795.00,Wed Feb 26 12:40:09 2020
795.10,Wed Feb 26 12:40:11 2020
795.10,Wed Feb 26 12:40:13 2020
795.10,Wed Feb 26 12:40:15 2020
794.90,Wed Feb 26 12:40:17 2020
794.90,Wed Feb 26 12:40:19 2020
795.00,Wed Feb 26 12:40:21 2020
795.00,Wed Feb 26 12:40:23 2020
795.00,Wed Feb 26 12:40:25 2020
794.75,Wed Feb 26 12:40:27 2020
794.80,Wed Feb 26 12:40:29 2020
794.80,Wed Feb 26 12:40:31 2020
794.80,Wed Feb 26 12:40:33 2020
794.80,Wed Feb 26 12:40:35 2020
794.90,Wed Feb 26 12:40:37 2020
794.90,Wed Feb 26 12:40:39 2020
794.90,Wed Feb 26 12:40:41 2020
794.90,Wed Feb 26 12:40:43 2020
794.90,Wed Feb 26 12:40:45 2020
794.95,Wed Feb 26 12:40:47 2020
794.95,Wed Feb 26 12:40:49 2020
794.95,Wed Feb 26 12:40:51 2020
794.95,Wed Feb 26 12:40:53 2020
794.90,Wed Feb 26 12:40:55 2020
794.90,Wed Feb 26 12:40:57 2020
794.90,Wed Feb 26 12:40:59 2020
794.90,Wed Feb 26 12:41:01 2020
795.20,Wed Feb 26 12:41:03 2020
794.75,Wed Feb 26 12:41:05 2020
795.05,Wed Feb 26 12:41:07 2020
794.85,Wed Feb 26 12:41:09 2020
795.05,Wed Feb 26 12:41:11 2020
794.95,Wed Feb 26 12:41:13 2020
795.05,Wed Feb 26 12:41:15 2020
794.95,Wed Feb 26 12:41:17 2020
795.05,Wed Feb 26 12:41:19 2020
795.05,Wed Feb 26 12:41:21 2020
795.10,Wed Feb 26 12:41:23 2020
795.10,Wed Feb 26 12:41:25 2020
795.10,Wed Feb 26 12:41:27 2020
795.10,Wed Feb 26 12:41:29 2020
795.10,Wed Feb 26 12:41:31 2020
795.10,Wed Feb 26 12:41:33 2020
794.95,Wed Feb 26 12:41:35 2020
794.90,Wed Feb 26 12:41:37 2020
795.10,Wed Feb 26 12:41:39 2020
795.05,Wed Feb 26 12:41:41 2020
795.05,Wed Feb 26 12:41:43 2020
795.05,Wed Feb 26 12:41:45 2020
795.05,Wed Feb 26 12:41:47 2020
795.05,Wed Feb 26 12:41:49 2020
795.05,Wed Feb 26 12:41:51 2020
794.90,Wed Feb 26 12:41:53 2020
795.05,Wed Feb 26 12:41:55 2020
795.05,Wed Feb 26 12:41:57 2020
794.80,Wed Feb 26 12:41:59 2020
795.05,Wed Feb 26 12:42:01 2020
795.10,Wed Feb 26 12:42:03 2020
795.10,Wed Feb 26 12:42:05 2020
795.10,Wed Feb 26 12:42:07 2020
795.10,Wed Feb 26 12:42:09 2020
795.10,Wed Feb 26 12:42:11 2020
795.10,Wed Feb 26 12:42:13 2020
795.10,Wed Feb 26 12:42:15 2020
795.10,Wed Feb 26 12:42:17 2020
795.00,Wed Feb 26 12:42:19 2020
795.00,Wed Feb 26 12:42:21 2020
795.00,Wed Feb 26 12:42:23 2020
795.05,Wed Feb 26 12:42:25 2020
795.10,Wed Feb 26 12:42:27 2020
795.05,Wed Feb 26 12:42:29 2020
795.05,Wed Feb 26 12:42:31 2020
794.85,Wed Feb 26 12:42:33 2020
795.00,Wed Feb 26 12:42:35 2020
795.00,Wed Feb 26 12:42:37 2020
794.85,Wed Feb 26 12:42:39 2020
795.00,Wed Feb 26 12:42:41 2020
795.00,Wed Feb 26 12:42:43 2020
795.00,Wed Feb 26 12:42:45 2020
795.00,Wed Feb 26 12:42:47 2020
795.05,Wed Feb 26 12:42:49 2020
795.05,Wed Feb 26 12:42:51 2020
795.05,Wed Feb 26 12:42:53 2020
795.00,Wed Feb 26 12:42:55 2020
794.90,Wed Feb 26 12:42:57 2020
795.00,Wed Feb 26 12:42:59 2020
795.00,Wed Feb 26 12:43:01 2020
795.10,Wed Feb 26 12:43:03 2020
795.15,Wed Feb 26 12:43:05 2020
795.40,Wed Feb 26 12:43:07 2020
795.40,Wed Feb 26 12:43:09 2020
795.15,Wed Feb 26 12:43:11 2020
795.15,Wed Feb 26 12:43:13 2020
795.30,Wed Feb 26 12:43:15 2020
795.30,Wed Feb 26 12:43:17 2020
795.30,Wed Feb 26 12:43:19 2020
795.30,Wed Feb 26 12:43:21 2020
795.20,Wed Feb 26 12:43:23 2020
795.20,Wed Feb 26 12:43:25 2020
795.20,Wed Feb 26 12:43:27 2020
795.20,Wed Feb 26 12:43:29 2020
795.20,Wed Feb 26 12:43:31 2020
795.35,Wed Feb 26 12:43:33 2020
795.35,Wed Feb 26 12:43:35 2020
795.40,Wed Feb 26 12:43:37 2020
795.35,Wed Feb 26 12:43:39 2020
795.40,Wed Feb 26 12:43:41 2020
795.40,Wed Feb 26 12:43:43 2020
795.40,Wed Feb 26 12:43:45 2020
795.40,Wed Feb 26 12:43:47 2020
795.40,Wed Feb 26 12:43:49 2020
795.40,Wed Feb 26 12:43:51 2020
795.35,Wed Feb 26 12:43:53 2020
795.40,Wed Feb 26 12:43:55 2020
795.40,Wed Feb 26 12:43:57 2020
795.40,Wed Feb 26 12:43:59 2020
795.40,Wed Feb 26 12:44:01 2020
795.40,Wed Feb 26 12:44:03 2020
795.60,Wed Feb 26 12:44:05 2020
795.60,Wed Feb 26 12:44:07 2020
795.60,Wed Feb 26 12:44:09 2020
795.65,Wed Feb 26 12:44:11 2020
795.65,Wed Feb 26 12:44:13 2020
795.65,Wed Feb 26 12:44:15 2020
795.60,Wed Feb 26 12:44:17 2020
795.70,Wed Feb 26 12:44:19 2020
795.70,Wed Feb 26 12:44:21 2020
795.70,Wed Feb 26 12:44:23 2020
795.70,Wed Feb 26 12:44:25 2020
795.75,Wed Feb 26 12:44:27 2020
795.70,Wed Feb 26 12:44:29 2020
795.75,Wed Feb 26 12:44:31 2020
795.75,Wed Feb 26 12:44:33 2020
795.75,Wed Feb 26 12:44:35 2020
795.75,Wed Feb 26 12:44:37 2020
795.70,Wed Feb 26 12:44:39 2020
795.75,Wed Feb 26 12:44:41 2020
795.75,Wed Feb 26 12:44:43 2020
795.80,Wed Feb 26 12:44:45 2020
795.80,Wed Feb 26 12:44:47 2020
795.80,Wed Feb 26 12:44:49 2020
795.80,Wed Feb 26 12:44:51 2020
795.75,Wed Feb 26 12:44:53 2020
795.75,Wed Feb 26 12:44:55 2020
795.65,Wed Feb 26 12:44:57 2020
795.65,Wed Feb 26 12:44:59 2020
795.65,Wed Feb 26 12:45:01 2020
795.75,Wed Feb 26 12:45:03 2020
795.80,Wed Feb 26 12:45:05 2020
795.85,Wed Feb 26 12:45:07 2020
795.85,Wed Feb 26 12:45:09 2020
795.90,Wed Feb 26 12:45:11 2020
795.75,Wed Feb 26 12:45:13 2020
795.90,Wed Feb 26 12:45:15 2020
795.90,Wed Feb 26 12:45:17 2020
795.75,Wed Feb 26 12:45:19 2020
795.85,Wed Feb 26 12:45:21 2020
795.85,Wed Feb 26 12:45:23 2020
795.90,Wed Feb 26 12:45:25 2020
795.70,Wed Feb 26 12:45:27 2020
795.85,Wed Feb 26 12:45:29 2020
795.80,Wed Feb 26 12:45:31 2020
795.80,Wed Feb 26 12:45:33 2020
795.75,Wed Feb 26 12:45:35 2020
795.75,Wed Feb 26 12:45:37 2020
795.75,Wed Feb 26 12:45:39 2020
795.40,Wed Feb 26 12:45:41 2020
795.50,Wed Feb 26 12:45:43 2020
795.50,Wed Feb 26 12:45:45 2020
795.40,Wed Feb 26 12:45:47 2020
795.40,Wed Feb 26 12:45:49 2020
795.40,Wed Feb 26 12:45:51 2020
795.40,Wed Feb 26 12:45:53 2020
795.40,Wed Feb 26 12:45:55 2020
795.30,Wed Feb 26 12:45:57 2020
795.40,Wed Feb 26 12:45:59 2020
795.40,Wed Feb 26 12:46:01 2020
795.55,Wed Feb 26 12:46:03 2020
795.55,Wed Feb 26 12:46:05 2020
795.90,Wed Feb 26 12:46:07 2020
795.90,Wed Feb 26 12:46:09 2020
795.90,Wed Feb 26 12:46:11 2020
795.80,Wed Feb 26 12:46:13 2020
795.80,Wed Feb 26 12:46:15 2020
795.35,Wed Feb 26 12:46:17 2020
794.50,Wed Feb 26 12:46:19 2020
794.70,Wed Feb 26 12:46:21 2020
794.70,Wed Feb 26 12:46:23 2020
794.70,Wed Feb 26 12:46:25 2020
794.70,Wed Feb 26 12:46:27 2020
794.60,Wed Feb 26 12:46:29 2020
794.60,Wed Feb 26 12:46:31 2020
794.40,Wed Feb 26 12:46:33 2020
794.35,Wed Feb 26 12:46:35 2020
794.40,Wed Feb 26 12:46:37 2020
794.35,Wed Feb 26 12:46:39 2020
794.40,Wed Feb 26 12:46:41 2020
794.40,Wed Feb 26 12:46:43 2020
794.40,Wed Feb 26 12:46:45 2020
794.40,Wed Feb 26 12:46:47 2020
794.20,Wed Feb 26 12:46:49 2020
794.25,Wed Feb 26 12:46:51 2020
794.25,Wed Feb 26 12:46:53 2020
794.20,Wed Feb 26 12:46:55 2020
794.20,Wed Feb 26 12:46:57 2020
794.20,Wed Feb 26 12:46:59 2020
794.20,Wed Feb 26 12:47:01 2020
794.15,Wed Feb 26 12:47:03 2020
793.95,Wed Feb 26 12:47:05 2020
794.00,Wed Feb 26 12:47:07 2020
793.95,Wed Feb 26 12:47:09 2020
793.95,Wed Feb 26 12:47:11 2020
794.00,Wed Feb 26 12:47:13 2020
794.00,Wed Feb 26 12:47:15 2020
794.15,Wed Feb 26 12:47:17 2020
794.15,Wed Feb 26 12:47:19 2020
794.00,Wed Feb 26 12:47:21 2020
794.05,Wed Feb 26 12:47:23 2020
794.05,Wed Feb 26 12:47:25 2020
794.05,Wed Feb 26 12:47:27 2020
794.05,Wed Feb 26 12:47:29 2020
793.85,Wed Feb 26 12:47:31 2020
793.90,Wed Feb 26 12:47:33 2020
794.15,Wed Feb 26 12:47:35 2020
794.15,Wed Feb 26 12:47:37 2020
794.25,Wed Feb 26 12:47:39 2020
794.20,Wed Feb 26 12:47:41 2020
794.30,Wed Feb 26 12:47:43 2020
794.30,Wed Feb 26 12:47:45 2020
794.30,Wed Feb 26 12:47:47 2020
794.30,Wed Feb 26 12:47:49 2020
794.50,Wed Feb 26 12:47:51 2020
794.50,Wed Feb 26 12:47:53 2020
794.60,Wed Feb 26 12:47:55 2020
794.60,Wed Feb 26 12:47:57 2020
794.60,Wed Feb 26 12:47:59 2020
795.05,Wed Feb 26 12:48:01 2020
795.40,Wed Feb 26 12:48:03 2020
795.55,Wed Feb 26 12:48:05 2020
795.65,Wed Feb 26 12:48:07 2020
795.70,Wed Feb 26 12:48:09 2020
795.80,Wed Feb 26 12:48:11 2020
795.85,Wed Feb 26 12:48:13 2020
795.90,Wed Feb 26 12:48:15 2020
796.00,Wed Feb 26 12:48:17 2020
796.00,Wed Feb 26 12:48:19 2020
796.00,Wed Feb 26 12:48:21 2020
796.00,Wed Feb 26 12:48:23 2020
796.20,Wed Feb 26 12:48:25 2020
796.20,Wed Feb 26 12:48:27 2020
796.00,Wed Feb 26 12:48:29 2020
796.00,Wed Feb 26 12:48:31 2020
796.00,Wed Feb 26 12:48:33 2020
796.20,Wed Feb 26 12:48:35 2020
796.05,Wed Feb 26 12:48:37 2020
796.00,Wed Feb 26 12:48:39 2020
796.05,Wed Feb 26 12:48:41 2020
796.05,Wed Feb 26 12:48:43 2020
796.05,Wed Feb 26 12:48:45 2020
796.05,Wed Feb 26 12:48:47 2020
796.10,Wed Feb 26 12:48:49 2020
796.00,Wed Feb 26 12:48:51 2020
796.00,Wed Feb 26 12:48:53 2020
796.10,Wed Feb 26 12:48:55 2020
796.25,Wed Feb 26 12:48:57 2020
796.25,Wed Feb 26 12:48:59 2020
796.25,Wed Feb 26 12:49:01 2020
796.20,Wed Feb 26 12:49:03 2020
796.30,Wed Feb 26 12:49:05 2020
796.15,Wed Feb 26 12:49:07 2020
796.25,Wed Feb 26 12:49:09 2020
796.35,Wed Feb 26 12:49:11 2020
796.35,Wed Feb 26 12:49:13 2020
796.35,Wed Feb 26 12:49:15 2020
796.35,Wed Feb 26 12:49:17 2020
796.35,Wed Feb 26 12:49:19 2020
796.30,Wed Feb 26 12:49:21 2020
796.35,Wed Feb 26 12:49:23 2020
796.35,Wed Feb 26 12:49:25 2020
796.40,Wed Feb 26 12:49:27 2020
796.35,Wed Feb 26 12:49:29 2020
796.40,Wed Feb 26 12:49:31 2020
796.40,Wed Feb 26 12:49:33 2020
796.40,Wed Feb 26 12:49:35 2020
796.40,Wed Feb 26 12:49:37 2020
796.40,Wed Feb 26 12:49:39 2020
796.45,Wed Feb 26 12:49:41 2020
796.45,Wed Feb 26 12:49:43 2020
796.45,Wed Feb 26 12:49:45 2020
796.50,Wed Feb 26 12:49:47 2020
796.45,Wed Feb 26 12:49:49 2020
796.50,Wed Feb 26 12:49:51 2020
796.45,Wed Feb 26 12:49:53 2020
796.55,Wed Feb 26 12:49:55 2020
796.00,Wed Feb 26 12:49:57 2020
796.50,Wed Feb 26 12:49:59 2020
796.50,Wed Feb 26 12:50:01 2020
796.85,Wed Feb 26 12:50:03 2020
796.85,Wed Feb 26 12:50:05 2020
797.00,Wed Feb 26 12:50:07 2020
796.95,Wed Feb 26 12:50:09 2020
797.00,Wed Feb 26 12:50:11 2020
797.00,Wed Feb 26 12:50:13 2020
796.90,Wed Feb 26 12:50:15 2020
797.00,Wed Feb 26 12:50:17 2020
797.00,Wed Feb 26 12:50:19 2020
797.00,Wed Feb 26 12:50:21 2020
797.00,Wed Feb 26 12:50:23 2020
796.85,Wed Feb 26 12:50:25 2020
796.95,Wed Feb 26 12:50:27 2020
797.00,Wed Feb 26 12:50:29 2020
796.70,Wed Feb 26 12:50:31 2020
796.80,Wed Feb 26 12:50:33 2020
796.60,Wed Feb 26 12:50:35 2020
796.80,Wed Feb 26 12:50:37 2020
796.90,Wed Feb 26 12:50:39 2020
796.80,Wed Feb 26 12:50:41 2020
796.80,Wed Feb 26 12:50:43 2020
796.80,Wed Feb 26 12:50:45 2020
796.95,Wed Feb 26 12:50:47 2020
796.90,Wed Feb 26 12:50:49 2020
796.90,Wed Feb 26 12:50:51 2020
796.90,Wed Feb 26 12:50:53 2020
796.75,Wed Feb 26 12:50:55 2020
796.75,Wed Feb 26 12:50:57 2020
796.90,Wed Feb 26 12:50:59 2020
797.00,Wed Feb 26 12:51:01 2020
796.75,Wed Feb 26 12:51:03 2020
796.80,Wed Feb 26 12:51:05 2020
797.00,Wed Feb 26 12:51:07 2020
796.95,Wed Feb 26 12:51:09 2020
796.90,Wed Feb 26 12:51:11 2020
796.90,Wed Feb 26 12:51:13 2020
797.00,Wed Feb 26 12:51:15 2020
796.55,Wed Feb 26 12:51:17 2020
797.10,Wed Feb 26 12:51:19 2020
797.30,Wed Feb 26 12:51:21 2020
797.40,Wed Feb 26 12:51:23 2020
797.50,Wed Feb 26 12:51:25 2020
797.35,Wed Feb 26 12:51:27 2020
797.35,Wed Feb 26 12:51:29 2020
797.65,Wed Feb 26 12:51:31 2020
797.15,Wed Feb 26 12:51:33 2020
797.05,Wed Feb 26 12:51:35 2020
797.05,Wed Feb 26 12:51:37 2020
797.10,Wed Feb 26 12:51:39 2020
797.20,Wed Feb 26 12:51:41 2020
797.45,Wed Feb 26 12:51:43 2020
797.45,Wed Feb 26 12:51:45 2020
797.45,Wed Feb 26 12:51:47 2020
797.40,Wed Feb 26 12:51:49 2020
797.40,Wed Feb 26 12:51:51 2020
797.30,Wed Feb 26 12:51:53 2020
797.40,Wed Feb 26 12:51:55 2020
797.00,Wed Feb 26 12:51:57 2020
797.45,Wed Feb 26 12:51:59 2020
797.40,Wed Feb 26 12:52:01 2020
797.55,Wed Feb 26 12:52:03 2020
797.80,Wed Feb 26 12:52:05 2020
797.80,Wed Feb 26 12:52:07 2020
797.75,Wed Feb 26 12:52:09 2020
798.25,Wed Feb 26 12:52:11 2020
798.30,Wed Feb 26 12:52:13 2020
798.30,Wed Feb 26 12:52:19 2020
798.05,Wed Feb 26 12:52:21 2020
798.05,Wed Feb 26 12:52:23 2020
798.35,Wed Feb 26 12:52:27 2020
798.35,Wed Feb 26 12:52:33 2020
798.20,Wed Feb 26 12:52:35 2020
798.35,Wed Feb 26 12:52:37 2020
798.35,Wed Feb 26 12:52:39 2020
798.20,Wed Feb 26 12:52:41 2020
798.35,Wed Feb 26 12:52:43 2020
798.20,Wed Feb 26 12:52:45 2020
798.20,Wed Feb 26 12:52:47 2020
798.10,Wed Feb 26 12:52:49 2020
798.25,Wed Feb 26 12:52:51 2020
798.10,Wed Feb 26 12:52:53 2020
798.10,Wed Feb 26 12:52:55 2020
798.10,Wed Feb 26 12:52:57 2020
798.20,Wed Feb 26 12:52:59 2020
798.00,Wed Feb 26 12:53:01 2020
798.20,Wed Feb 26 12:53:03 2020
798.00,Wed Feb 26 12:53:05 2020
798.25,Wed Feb 26 12:53:07 2020
798.00,Wed Feb 26 12:53:09 2020
798.20,Wed Feb 26 12:53:11 2020
798.25,Wed Feb 26 12:53:13 2020
798.30,Wed Feb 26 12:53:15 2020
798.00,Wed Feb 26 12:53:21 2020
798.15,Wed Feb 26 12:53:23 2020
798.15,Wed Feb 26 12:53:25 2020
798.20,Wed Feb 26 12:53:27 2020
798.00,Wed Feb 26 12:53:31 2020
798.10,Wed Feb 26 12:53:33 2020
798.10,Wed Feb 26 12:53:35 2020
797.90,Wed Feb 26 12:53:37 2020
798.05,Wed Feb 26 12:53:39 2020
798.20,Wed Feb 26 12:53:41 2020
798.20,Wed Feb 26 12:53:43 2020
798.05,Wed Feb 26 12:53:45 2020
798.00,Wed Feb 26 12:53:47 2020
797.90,Wed Feb 26 12:53:49 2020
798.00,Wed Feb 26 12:53:51 2020
798.00,Wed Feb 26 12:53:53 2020
798.10,Wed Feb 26 12:53:55 2020
798.10,Wed Feb 26 12:53:57 2020
798.10,Wed Feb 26 12:53:59 2020
798.15,Wed Feb 26 12:54:01 2020
798.05,Wed Feb 26 12:54:03 2020
798.00,Wed Feb 26 12:54:05 2020
797.95,Wed Feb 26 12:54:07 2020
798.00,Wed Feb 26 12:54:09 2020
798.20,Wed Feb 26 12:54:11 2020
798.20,Wed Feb 26 12:54:13 2020
798.15,Wed Feb 26 12:54:15 2020
798.15,Wed Feb 26 12:54:21 2020
798.20,Wed Feb 26 12:54:23 2020
798.35,Wed Feb 26 12:54:25 2020
798.25,Wed Feb 26 12:54:27 2020
798.25,Wed Feb 26 12:54:31 2020
798.20,Wed Feb 26 12:54:33 2020
798.15,Wed Feb 26 12:54:35 2020
798.15,Wed Feb 26 12:54:37 2020
798.15,Wed Feb 26 12:54:39 2020
798.30,Wed Feb 26 12:54:41 2020
798.25,Wed Feb 26 12:54:43 2020
798.15,Wed Feb 26 12:54:45 2020
798.15,Wed Feb 26 12:54:47 2020
798.00,Wed Feb 26 12:54:49 2020
798.15,Wed Feb 26 12:54:51 2020
798.20,Wed Feb 26 12:54:53 2020
798.20,Wed Feb 26 12:54:55 2020
798.25,Wed Feb 26 12:54:57 2020
798.15,Wed Feb 26 12:54:59 2020
797.95,Wed Feb 26 12:55:01 2020
797.85,Wed Feb 26 12:55:03 2020
797.85,Wed Feb 26 12:55:05 2020
